cycle,capacity,temperature,voltage
1175,1.772220408544888,46.61306744285817,3.6438395995465793
1176,1.768620038703201,45.61345471012996,4.138265937894438
1177,1.7715670355149316,46.60739102749507,3.6432430775983096
1178,1.7650858419938695,45.551824266278025,4.138520980173052
1179,1.7705637137589634,46.59731896053421,3.6429596917730023
1180,1.7699362551927307,45.631897126272456,4.139238878307232
1181,1.76681675693601,46.60563234024716,3.6431420009845095
1183,1.7657399306315649,45.53926254671954,4.143514042919272
1185,1.7668684488478477,46.62474216211915,3.6420393576004138
1186,1.768622760384311,45.650959011818145,4.143022093631472
1187,1.7650018055974483,46.6386326424737,3.6405822186622365
1188,1.772259594362216,45.727122190957665,4.141206399409107
1189,1.7637699614722948,46.624080824947505,3.640101281169697
1190,1.7577745308675505,45.57242315344911,4.141479707184127
1191,1.764286008762172,46.6573959514452,3.6389138404319183
1192,1.773059385549687,45.81379367778218,4.141133024431946
1193,1.761626116325913,46.69850634609825,3.6390963886375602
1195,1.7647507187097404,45.65896940370266,4.145809715894295
1197,1.7589323127887346,46.70366699259687,3.639310178523211
1198,1.7588876336866148,45.68436326920608,4.14233073144994
1199,1.7576069863180563,46.69858207228199,3.6382966465278597
1200,1.757840224198204,45.692627410702556,4.142813361303821
1201,1.7556948676462014,46.68478011498361,3.6368192187368806
1202,1.7591351692486545,45.71640973342736,4.143503469816928
1203,1.7555882015196322,46.691631182155156,3.634846725471178
1204,1.7665995760599424,45.81959068506397,4.145399243052279
1205,1.751377175251049,46.752413955353425,3.635905813888798
1207,1.747880592337527,45.60180387095777,4.1495552093376356
1209,1.6716154815902393,49.300859599002976,3.4708414429615604
1211,1.6760779141217155,45.5635354525884,4.155650731701642
1213,1.6589143524868284,49.34643167372232,3.4717307267626065
1214,1.6557634756447939,45.81786271844457,4.153256473072703
1215,1.650441469505117,49.35236153077406,3.470065952813119
1216,1.65014780022868,45.83723136712004,4.154631957607127
1217,1.6426557504197195,49.34646841409122,3.468937839466871
1218,1.6448045962793454,45.8588988225841,4.155558897906519
1219,1.634942310697547,49.35565140520816,3.468115577491925
1220,1.6400432166269139,45.87817957899608,4.156900534905759
1221,1.6276877644732886,49.368284273788476,3.467077155738093
1223,1.6304217668135725,45.583098191723465,4.1626432274303715
1225,1.3695151157594045,55.97390404609549,3.2199500199575746
1227,1.385824962231284,45.59621954065725,4.17652355686969
1229,1.373876729231973,55.95647115817562,3.22661988786129
1230,1.1290550652316877,47.7891261984539,4.111163859821344
1231,0.6792649914360791,34.520854008155766,3.2570770872838057
1233,0.9213913555434393,25.847637118595284,4.182418839840419
1235,0.7973751423497855,34.02922924081149,3.435168668765134
1236,0.7939987949244036,25.880479607251246,4.184209509868518
1237,0.7926297734686145,34.012090723638956,3.4309758033508495
1238,0.7882893735368771,25.888757514345055,4.1842119275827026
1239,0.7857056645295676,33.978388906178346,3.4348636528845424
1240,0.7803261163958769,25.87151174518116,4.184092055976115
1241,0.7690100777653444,33.83721613724266,3.445308801417867
1242,0.7647769215222376,25.832301898343715,4.184343409822584
1243,0.7467555287702953,33.67935609685469,3.458759767508341
1245,0.7411094164009232,25.733099727742335,4.185168705801885
1247,0.7843976739324968,34.856675647434145,3.344897364124835
1249,0.7822546540801976,25.733356682666184,4.184633024355668
1251,0.7796083380449965,33.93437846177736,3.435394313904374
1252,0.7751194230208533,25.863930247109877,4.184382465449421
1253,0.7651893611437052,33.87341008861747,3.4407328862516335
1254,0.7596739016496702,25.86962789978266,4.184381844290341
1255,0.7469862582148271,33.801632457231946,3.4424940628831777
1256,0.7411139144355737,25.848141578478423,4.184513636769158
1257,0.7509007905582722,33.841214598826475,3.4441875855764166
1258,0.7466912503330962,25.862058005780032,4.184548186825657
1259,0.7213846023868047,33.68915739169769,3.458256040593686
1261,0.7158481238012954,25.738891330617058,4.185504733470856
1263,1.7091546688506147,44.27504698193625,3.624872673514505
1265,1.7189404898129486,45.42572260466843,4.13001953117195
1267,1.7326063161005407,46.496780020843715,3.6219123150772736
1268,1.7257395084820502,45.513445804115676,4.126773486892753
1269,1.73451555662345,46.4678468881245,3.621615017492515
1270,1.727816859102871,45.48056264369703,4.128578901856403
1271,1.7335185963313215,46.45190241544343,3.622864388629409
1272,1.7270336014885723,45.47565952325479,4.127077566455501
1273,1.735871714469138,46.440231939332925,3.6220494199910203
1274,1.7297540946896706,45.48235596268505,4.126998478543165
1275,1.7352177604721792,46.465222077063906,3.622162963654601
1277,1.7273651707624225,45.47727743923944,4.129247733865168
1279,1.7260046018927242,46.49072067213048,3.629361907913309
1281,1.7253606315955288,45.49864714863976,4.129156607163401
1283,1.7336321487430997,46.47888431603475,3.6234871903936696
1284,1.7282372357943854,45.501084328037194,4.126814662381866
1285,1.7351136274128236,46.45480276183313,3.6222932883799372
1286,1.7290833357029407,45.468228007767074,4.127262719657796
1287,1.7339298419440081,46.423098338329766,3.622128684193048
1288,1.728576001577733,45.44682364450976,4.127674447925423
1289,1.7352463943105654,46.417883981463206,3.6212784001178204
1290,1.7287582737681368,45.44740100073103,4.127041554374425
1291,1.7341386322319579,46.41962937983975,3.6222214851987244
1293,1.7281543286512966,45.411274411481344,4.129922523864931
1295,1.7356331913462544,46.437216774742105,3.621600293236707
1296,1.730705635481262,45.46973632274594,4.127956663668913
1297,1.734729566215885,46.44051551612336,3.621303558836112
1298,1.728884843680056,45.46710071585051,4.127969156055776
1299,1.7336534331553715,46.438246093452804,3.6217314334668362
1300,1.728925989660023,45.45470440699787,4.128156137000402
1301,1.7324522495298484,46.419799968945064,3.6224802575418096
1302,1.7275760822910449,45.441195416046796,4.128843240584503
1303,1.7314189616867477,46.41925960985013,3.6227913336348077
1305,1.7252519588035868,45.40069771096212,4.131058698310178
1307,1.73136946101328,46.442880190211326,3.6219039988656228
1308,1.7321817674964384,45.458393925611645,4.1317927267563475
1309,1.7324857672791278,46.45501075115101,3.6231487093600996
1310,1.7254343282649152,45.45254633792311,4.1299236628542
1311,1.7310897489607073,46.42899601057107,3.620727454558004
1312,1.7262778422854783,45.449385749863204,4.130019052183858
1313,1.7316463389838685,46.4460831551733,3.620851281939705
1314,1.7265109699307355,45.489462422118734,4.129861603888384
1315,1.7287617610009738,46.477279245422224,3.6223530356435982
1317,1.7224814113064526,45.48439470911848,4.132628306686479
1319,1.7290807532612045,46.50566493668475,3.621799074855713
1320,1.7259291870276219,45.49854527399584,4.130225118847158
1321,1.7303805522794302,46.489529302216496,3.620827200366945
1322,1.7260114211404192,45.49365786032188,4.1301492824327415
1323,1.7284540673528117,46.47422502580763,3.6206286090197306
1324,1.7248851876040983,45.475300611635916,4.1307680636406445
1325,1.728001957627651,46.467598009037445,3.620461858040284
1326,1.7237751078619088,45.494686837886576,4.132325618332755
1327,1.7271213371601633,46.50711933936233,3.6207850957418692
1329,1.72286062698027,45.46013930931233,4.134335033883662
1331,1.6702231401651697,48.821116047310866,3.4599911073457075
1333,1.6741594121973093,45.46345997861025,4.138840164021845
1335,1.6702091135880481,48.86273917281783,3.459413541721385
1336,1.6700631870649423,45.63413602456737,4.13729923131015
1337,1.6617654606339682,48.859668212563015,3.4606411813742883
1338,1.6605676515833543,45.620961122322925,4.13896430378505
1339,1.6537563211057826,48.84759659003841,3.4619795504624093
1340,1.652743836260242,45.613873918822634,4.139809853353947
1341,1.6528209130128453,48.86015453747502,3.4582381856512225
1342,1.651252575499305,45.614525333246704,4.140151519634946
1343,1.6454099458151905,48.85593683732135,3.460434749861773
1345,1.6445738652092399,45.4358083882308,4.143785705524693
1347,0.43129521088559253,49.04132294442338,3.7482973521924325
1349,0.4568022205755888,45.271922574944206,4.1873138126764875
1351,0.5637744316666713,50.17313973556242,3.653849277043623
1352,0.5047571701442715,45.68429346333393,4.187996519894684
1354,1.7466509466710294,51.631545591665024,3.3651860477851834
1355,1.912994276373974,45.36087852627897,4.102901683889376
1356,1.8926392134061656,52.84944288631656,3.3905928994464873
1357,1.8958594564110247,45.53920281169334,4.1038270308012
1358,1.8735935706696905,52.905865867265994,3.3944582472061784
1359,1.8796030806422663,45.55779558885163,4.104961501167066
1360,1.8640750733703835,52.90438507577814,3.394696317253661
1361,1.8698647322651298,45.57807046295798,4.105825838467956
1362,1.8512554754502673,52.87534956891003,3.398579443319999
1364,1.856158843921974,44.916270179735584,4.113212101208626
1366,1.865072932544701,52.762650424805656,3.3970260675114696
1367,1.8827489103403372,45.577826940789116,4.102886129769589
1368,1.8526627217663922,52.78843384352056,3.4017447799349796
1369,1.8565692220145822,45.56785383200995,4.105986540290899
1370,1.8396406890607684,52.7841972696045,3.400790257856999
1371,1.8449590303657526,45.57875486757729,4.106800406779679
1372,1.8268661706523157,52.75173838351513,3.4030834056443755
1373,1.8313732515412577,45.570131706379634,4.108391633344772
1374,1.8153690279391645,52.7506031720156,3.4052467951556413
1376,1.817570714397748,44.93999659273173,4.116560234869227
1378,1.8354177056535772,52.76187024768883,3.3969592538295337
1379,1.8453019999339906,45.63707979173866,4.105306603360449
1380,1.81966845968231,52.810328108304326,3.3978270130572263
1381,1.8238833183836773,45.616846798143015,4.1078242673348235
1382,1.806749448749798,52.803620504971605,3.3976547229925322
1383,1.8108591345451102,45.61720052406039,4.1099300320874
1384,1.7936823823165362,52.774286568476356,3.400358560849027
1385,1.7983837220453,45.622926450398,4.110918559659409
1386,1.7896613682440705,52.80429201579515,3.3951054015762527
1388,1.794321815541722,44.97714307463395,4.118021412532278
1390,1.8204949349564792,52.721179096315566,3.3952154633066995
1391,1.8438855265431358,45.58325856738573,4.104991302254689
1392,1.8060781744347485,52.76566676387698,3.400939370892573
1393,1.8102505971343,45.55484677675529,4.109604563345088
1394,1.7925292596409452,52.80160858510679,3.3990966930758852
1395,1.796198066137488,45.58635894664188,4.1113560744275
1396,1.7785655933645794,52.76338281760698,3.4005060708668395
1397,1.7834482467791128,45.56935719808159,4.113411238471684
1398,1.7715138102465307,52.793663259837146,3.397536794846482
1400,1.7768662216778401,44.963745701721784,4.120503428536064
1402,1.789843671122794,52.75741582344694,3.391570729569499
1403,1.797967092464302,45.62984563611478,4.111406551798423
1404,1.7638205937492109,52.866554147425745,3.4006008999743154
1405,1.7680385067374176,45.60412656598012,4.114347368116183
1406,1.7587640513543894,52.88238533970063,3.3937647508109445
1407,1.7631614442783676,45.654385566379915,4.115355140541574
1408,1.742422032986178,52.89174684629843,3.3990916405291434
1409,1.7480366652297936,45.60709764874769,4.116957135781844
1410,1.7351740679152137,52.86276331800625,3.396460061958035
1412,1.74196499035379,44.997450409079455,4.123245740059473
1414,1.755187441729164,52.85514927949408,3.3953349055125526
1415,1.766189815338265,45.57881644103388,4.114821295528548
1416,1.7394668669528943,52.84555100149494,3.397203474478597
1417,1.7432320185416805,45.58701120901211,4.116639164837817
1418,1.7310573224263353,52.82153486606997,3.389787970407681
1419,1.7358003622254161,45.581094750879906,4.119221779624918
1420,1.7152364196424024,52.81580315824478,3.3967598380460484
1421,1.721082268158619,45.56457489362503,4.119817225652078
1422,1.708441530084096,52.80521928839473,3.3957223246260377
1424,1.7149593550682807,44.95180581230516,4.126122167724018
1426,1.7155985123783624,52.80312343851032,3.3892258428534876
1427,1.72357956998939,45.57349969867257,4.119612697919649
1428,1.699090113700998,52.85759471288148,3.3940321153796114
1429,1.7046181976485337,45.55248315349404,4.12183967184058
1430,1.6916879073644948,52.85638451770691,3.390692269396659
1431,1.6975730661708752,45.55562803371029,4.122647700413263
1432,1.6835713409295299,52.882092513244274,3.3912179554575785
1433,1.6904252074854391,45.57176892732997,4.122733771813255
1434,1.6761936691876265,52.87120880021078,3.3923453388185667
1436,1.6804523334409838,44.95076749241375,4.130509500878761
1438,1.696988376432075,52.8949932373189,3.3840832974347714
1439,1.7070023040378095,45.567377390922786,4.122370987150038
1440,1.677290784012776,52.90577737967025,3.3935243600466607
1441,1.6823641651236443,45.519872169795434,4.124259245181822
1442,1.670388988770213,52.85049305569667,3.388551594762018
1443,1.6774476694412916,45.57622523164018,4.124760433087007
1444,1.663084425178053,52.93318563948955,3.3876827466759964
1445,1.6677476697867932,45.59491688508629,4.124840137857815
1446,1.6551190550324493,52.91920185424772,3.3850191492367943
1448,1.6600380226490223,44.972012695570896,4.132537826716276
1451,1.8023420028050698,27.46874317220577,4.136242167963109
1453,1.8078884930656158,30.261078788805897,3.676492835528995
1454,1.808335487093494,27.48786431190017,4.1283980442009405
1455,1.8078272647631655,30.023214006195516,3.677932362103996
1456,1.803127080448269,27.37862941989798,4.128578026139989
1457,1.8010362173752608,30.21665562692593,3.681544140844236
1458,1.794364723558648,27.69584937860347,4.128609110817882
1459,1.7962493390777106,30.363564779968748,3.6819955552100256
1460,1.791242456269779,27.72630989215193,4.129033035037163
1461,1.7952593845885136,30.383708693138953,3.6822366580622092
1463,1.788929375352986,27.441559803681642,4.133648395099966
1465,1.7789884317322624,30.151543075778466,3.6730621916612125
1467,1.7970394608112252,27.281424706621248,4.130104358008389
1469,1.795648496205476,29.942877366572425,3.6821638997402064
1470,1.7923644397079812,27.923710928655783,4.126406954194861
1471,0.6838045996899751,27.712570342259376,4.182669393885188
1472,1.7944286134867748,30.159672019699293,3.6829104616020185
1473,1.7857622995096432,27.697575183177722,4.126005668481328
1474,1.7904923412079388,30.18503729745987,3.6830910997567576
1475,1.7842463868714131,27.77263834426661,4.1270398930995205
1476,1.7908028548800932,30.557366977302667,3.6823376400116725
1478,1.783718191657534,27.862896402270046,4.130414822766033
1480,1.7854658540443273,29.87809290999813,3.6779403019036363
1482,1.7851699873718416,27.242803554387834,4.131089308811128
1484,1.788942241676341,30.329541918405045,3.6809827017477756
1485,1.7819037510507865,28.077432823135297,4.125292637244855
1486,1.7841672558469277,30.67805955282036,3.6821031308211283
1487,1.7795676316997517,28.130101514422655,4.126241222421258
1488,1.7827277261398327,30.61748146501738,3.68119828344271
1489,1.7753741160660637,28.008160535724386,4.1261593831032615
1490,1.7778062884280714,30.47693232752601,3.6808780113914024
1491,1.7705919614316754,27.93123265293994,4.127752202710896
1492,1.772707807172559,30.59851621920085,3.6816453877057884
1494,1.7646057619036408,27.80435193010736,4.1331618977129
1496,1.7445879962423514,31.100240402928506,3.6751321799254955
1498,1.7689369752825002,28.3045248128492,4.1272426828010325
1500,1.7688955031578815,30.938169249041685,3.6846266213857497
1501,1.762942610291533,28.338880714307447,4.124760878592761
1502,1.765262390491781,30.779624907003203,3.6832544826548084
1503,1.7607567576213983,28.19633864684736,4.125005357297149
1504,1.7610589658269502,30.70960684046627,3.6830019424524427
1505,1.7585989602438683,28.111510258994713,4.12557614604766
1506,1.7562206209334543,30.47705959403915,3.682514927726665
1507,1.7517478200831496,27.861189933998737,4.126871284802946
1508,1.7553903073629011,30.54925924889458,3.6802726203570852
1510,1.7514852003609065,27.841957599381974,4.13268888600233
1513,0.4709122107511808,26.93409389667083,4.187449409327314
1515,1.7631203455408706,29.858081061792472,3.67908706723787
1516,1.7530895626818779,27.384649014653206,4.125905618232549
1517,1.7519824055235156,29.927497513672723,3.680942088612725
1518,1.7484213153167507,27.379403013069133,4.127643228353509
1519,1.7451098275973147,29.887309173794996,3.681439648314102
1520,1.7387534715679773,27.290042513175024,4.128529665713717
1521,1.7400890050332964,29.974612767860144,3.680615489022298
1522,1.7353931262572841,27.247634874540225,4.129648233866693
1523,1.739604730908039,29.928807475767645,3.6776600467841285
1525,1.733841904625682,27.406002515770446,4.135159510583618
1527,1.7210493541569702,30.029795182593666,3.67453404625628
1529,0.8533323517484834,26.96419496283708,3.9370431152953738
1530,0.288201074144257,23.134196847306885,4.197385198958044
1532,1.7691219680564472,30.57466734048236,3.4614155612128847
1533,1.7599326618998,24.88380082102146,4.134005385937547
1534,1.7561011627183618,29.95773352180402,3.4852386922159138
1535,1.7490661765974094,24.465672215840407,4.13130331467746
1536,1.7529809313063869,29.657371849977196,3.488650146996854
1537,1.7459495085229875,24.32790671317934,4.131772725971715
1538,1.7453169857390443,29.58111945436258,3.4946031502677606
1539,1.7403743022798783,24.57768126410447,4.1322193836189545
1540,1.741729885974948,29.852452033753185,3.5041466859903747
1542,1.7292122892522923,24.261768767406625,4.1398341099248155
1544,1.4741339557856958,29.44940696187815,3.5813916541827884
1545,1.4776818100056222,25.19894056280682,4.15203934232543
1546,1.7340009156493725,30.133153080135422,3.511927235956774
1547,1.725579585959,25.043682710446248,4.132347461929199
1548,1.729359799153285,29.740453708978055,3.509889497883845
1549,1.721467545390295,24.717555225031102,4.133115454048533
1550,1.7217690575402256,29.503354124651093,3.508503301766948
1551,1.7165401564974554,24.48751372344515,4.134332284297217
1552,1.7152121713579103,29.324509292718897,3.5093738486555153
1554,1.703260768773607,23.40628273974248,4.143868109401065
1556,1.7136405297323856,29.22569193760115,3.5046118772654107
1557,1.7109192626411296,24.321482865801453,4.13541533872486
1558,1.7065311474225338,29.238210532728655,3.5095049490219234
1559,1.6999269283804597,24.317471318215024,4.136605556288046
1560,1.7046704921102485,29.20609205353922,3.5050079933642877
1561,1.6971747614495654,24.304534342538293,4.136279886016268
1562,1.6946245339980988,29.183920322474094,3.508074728787427
1563,1.689356058474725,24.26578006775423,4.13772239573834
1564,1.6930315074517064,29.153714127894734,3.505745200469688
1566,1.689364485476601,23.26480068089889,4.148120898223424
1568,1.696885786709131,29.10632507144163,3.5048985290607786
1569,1.686734872068321,24.20222177902673,4.137876734952727
1570,1.6887802627292756,29.126742424015156,3.5020910209596536
1571,1.68491275876377,24.23768846211698,4.13871712651249
1572,1.6817765101487065,29.11535255703125,3.5056874475759354
1573,1.6759130127924753,24.198575851154413,4.140185447152985
1574,1.6802889256376607,29.12272547212756,3.501789524982507
1575,1.6720342771285779,24.236562566373014,4.139462787504013
1576,1.6716668793226124,29.13774561916092,3.5025833976800564
1578,1.6702348932598516,23.258098250268677,4.151015422669243
1580,1.7025988232518565,29.35747712988229,3.5037983873679237
1582,1.6974792127128517,24.0817036538795,4.146855811886285
1584,1.6915468307785604,30.058298726634376,3.5125233950658132
1585,1.6883126363306742,25.534942462849695,4.138476370995397
1586,1.6888152971009822,30.335552136245834,3.509324438333478
1587,1.681164516852839,25.54167181309616,4.138717501218966
1588,1.678570763631746,30.22790176989086,3.507216525411572
1589,1.6695692713058272,25.358896639198118,4.1397141064067515
1590,1.6666889519704757,30.04068826163031,3.5055185795629873
1591,1.660649133276213,25.154824472067563,4.140744160629823
1592,1.6610682522838407,29.995148407588697,3.5041328171645443
1594,1.6560723934282493,24.3827244623461,4.150375532433205
1596,1.669189617928083,30.299545316589416,3.500597395262485
1597,1.667434690490899,25.793202171855576,4.141113796748301
1598,1.6652750261526241,30.68092451180232,3.5042529973432037
1599,1.657900557360996,25.96102578316287,4.1413534970744506
1600,1.65814570224139,30.663435287795615,3.501278659398817
1601,1.650285830385206,25.736637584736446,4.141663789332732
1602,1.6459990543730576,30.40848004603748,3.501431066556208
1603,1.6422843173452593,25.47349784080474,4.143432834103815
1604,1.6471651725516276,30.239404481904074,3.4934993616796306
1606,1.6414349380440394,24.253230288110814,4.154039151751994
1608,1.6479944055674398,30.138707501965232,3.491928488990642
1609,1.6441308270198165,25.454190224642467,4.144597018775529
1610,1.643328673862409,30.490922726298486,3.495727452779826
1611,1.6356914045414512,25.735280328602766,4.144639002344003
1612,1.6361006087198133,30.52916769412123,3.491932625000706
1613,1.6291325976662405,25.399549827544202,4.144892940292636
1614,1.6239437649732538,30.179619049814637,3.4900059195673445
1615,1.6190409064560036,25.061633325596564,4.146826696169157
1616,1.6166949908823014,29.93310245467766,3.487760577211602
1618,1.6110299445589322,23.780879423400766,4.158854049162747
1620,1.624031431798446,29.855112852408766,3.4820338003810947
1621,1.6176248202927033,25.1150789766601,4.14677416040804
1622,1.617552087041179,30.257387669276046,3.4857768989088593
1623,1.6137430333616296,25.525424996601117,4.1473029905400365
1624,1.617407456470194,30.562785800580222,3.484962036012865
1625,1.61072806498905,25.680301485446304,4.147469149675915
1626,1.6093505047958419,30.59004134732037,3.4839596946536755
1627,1.599196002616424,25.446405342788754,4.147606997736704
1628,1.595118079830911,30.190272809188617,3.479594890613384
1630,1.5908993865407062,23.923995982457072,4.159307620192712
1632,1.1698803295082245,24.18340292381302,2.7052764231784736
1634,1.127843364066806,5.943695474697144,4.196004490470621
1636,1.1220132805288727,23.826987359225914,2.679525148874618
1637,1.1151251181575936,7.26166375282055,4.183962132207521
1638,1.0985095073371427,23.77974968565753,2.6791157950874176
1639,1.092029880162053,7.321099819072225,4.184598919849195
1640,1.0883194608034792,23.729074463498666,2.671214412999543
1641,1.0513441556805931,7.787814168135404,4.181565851591408
1642,1.179436908880188,24.093822128089528,2.691575483192303
1643,1.2043278801806043,6.167182304415417,4.190739033255181
1645,1.184074695633181,23.99346261249294,2.673911300416998
1646,1.1758875850498611,7.082133536186223,4.182711857847204
1647,1.1628790127313826,24.134267829139272,2.674532494466212
1648,1.1552335302056136,7.214797001819842,4.183051972523357
1649,1.1531039058356674,24.399198659580694,2.672674327169749
1650,1.1453327795327917,7.272485538706172,4.183206100647775
1651,0.7586091592018223,19.290333517015608,2.795919785016863
1652,0.7612039336360996,6.926975256117324,4.190431396910227
1653,1.1615256415272024,24.88014162106386,2.6474329497500486
1655,1.1400668416060324,5.920166332032702,4.195677724820427
1657,1.1512941726286072,24.484790248053308,2.650103128820241
1658,1.1466794958641096,7.209928601578606,4.183962682874366
1659,1.1427081872548113,24.324380281877854,2.6386351740397065
1660,1.133667248817708,7.068732580652726,4.184499446166445
1661,1.1204151331830985,24.31173812149945,2.6415162059645665
1662,1.1134961966816013,7.136067450067132,4.184687681291155
1663,1.137188552851443,24.798155128694976,2.6361490952131295
1664,1.1278340869645613,7.2037477801371494,4.184721150293261
1665,1.1272025407239208,24.477937441374635,2.6207075351068374
1667,1.1132226018553626,5.899988490826723,4.196623887001246
1669,1.1319117265153233,24.426888204419104,2.609437196185719
1670,1.1262592753054077,7.102278875563002,4.184814425535837
1671,1.1201149540639534,24.529804368213707,2.6133279392952935
1672,1.1124813090612735,7.196714961068667,4.18496879520163
1673,1.112095006259756,24.521420210496924,2.6084761921076955
1674,1.1031380688365184,7.100343914312286,4.185330407292112
1675,1.1152332688977997,24.626500323697712,2.602763654326182
1676,1.105554220067595,7.1362328960005295,4.18521034030239
1677,1.1047724609500877,24.561944088587065,2.5909779927483028
1679,1.0898035216268003,5.803119242766472,4.1965865125484605
1681,1.107653605745837,24.349376846518034,2.5818616349209504
1682,1.102569522380135,7.087635105835575,4.185666631521534
1683,1.0972932054956612,24.839628028264915,2.5894657078700765
1684,1.0891494439893432,7.056609138601379,4.186378682208122
1685,0.6708129322550778,18.664216427377188,2.74324665969125
1686,0.69540654710628,6.555237226196823,4.193727686786922
1687,0.6459830001807401,18.036688378070966,2.7253834676969557
1688,0.643146708092371,6.590272224969528,4.194108239148251
1689,0.6338511226135652,18.05907472602224,2.719690012340044
1691,0.6190322592512146,5.580163810910925,4.197930900574769
1693,1.1647507554689123,24.76547773055195,2.615760645023181
1695,1.129354968988543,5.924545275318911,4.196503055741694
1697,1.154026647951604,25.247650848522692,2.5894472814365503
1698,1.1433093951539943,7.138232574002386,4.1849325616362805
1699,1.1296709145567045,24.850317398468412,2.5730668910828003
1700,1.121056583571566,7.185085362690994,4.185429007367938
1701,0.6819365477505548,18.864531156596232,2.7401588017218352
1702,0.7083591137903975,6.63717142275604,4.193490614481489
1703,1.1525080773278251,25.750153086607327,2.5703065006615917
1704,1.1077788280088177,7.1964390108901926,4.185692758517994
1705,1.113082491870653,25.210180888220314,2.554774172450461
1707,1.0964101836591458,5.863287238742853,4.196908251025847
1709,1.1147538837127347,25.400612986280134,2.5697706881943767
1710,1.1107871191886782,7.216919935170547,4.1856978055103
1711,1.1036628685477234,25.47246500800018,2.5650203867450827
1712,1.09523497715952,7.297562152152464,4.185916978894618
1713,1.1070398737081188,25.7066698253335,2.5498903733729468
1714,1.09656382124048,7.318515940899813,4.185907225876277
1715,1.0962224825011626,25.73079046383608,2.541309292458781
1716,1.0860487623859865,7.2870585073621825,4.186311478714237
1717,1.0850216090823397,25.610151874322735,2.5322112945564674
1719,1.0669496918743056,5.9731109179008515,4.19730465155453
1721,1.1014581443850664,25.871001272619925,2.5336398931006547
1722,1.097372310439538,7.33814328970953,4.185991791988697
1723,1.0764993929022577,25.600970602838455,2.5300104336765608
1724,1.0681839185814408,7.243299821313384,4.18679998491547
1725,0.8964236233763275,22.97283104775157,2.5687661609629626
1726,0.9024667199244618,6.968334997998006,4.190154370638667
1727,0.6597877380313202,19.739623944709617,2.6667675405848916
1728,0.6781619285471525,6.619646855235022,4.194344880180285
1729,0.11162281415266065,6.0573358126113375,3.105121186216066
1731,0.13429649530302706,5.223334970972177,4.198759081874663
1733,0.1117335972476248,6.452306826213871,3.133556616526209
1734,0.13083539139938477,6.008815522565931,4.198485464704497
1737,0.11162655093190621,7.141415346306763,3.102016459243783
1738,0.11852320650828581,6.2344069637578725,4.198974733767477
1740,0.10082936839021246,6.075003512889934,4.198615023052029
1743,0.10117616424637997,5.202247702549832,4.1988112867237355
1745,1.498648835840964,8.336150156814936,3.375833171038118
1747,1.567374573966844,6.199121749026284,4.1846869630127905
1749,1.5791827001658492,8.088311260303593,3.4250125349211604
1750,1.567654121451968,6.382972786404532,4.178506090480909
1751,1.5763336389188605,8.108636077883194,3.427812476893316
1752,1.5630562771773024,6.366982697079196,4.178786936844188
1753,1.5703920324883123,8.179473273978417,3.4260236276092266
1754,1.5576864129239616,6.416374118747356,4.178937299459519
1755,1.5595491460499542,8.133323147997125,3.427137964017458
1756,1.548378412026656,6.479320247388409,4.179567106035347
1757,1.5554068795185505,8.221548017024785,3.4224753028837007
1759,1.538687733381371,6.216488032033752,4.187207051264054
1761,1.5444976153687417,8.196033184015116,3.4137666152192327
1762,1.5364307584623513,6.422582427120998,4.180451387690134
1763,1.5402522024000112,8.16363192494008,3.415284661394718
1764,1.5266550894567759,6.424040988176936,4.1808724078681765
1765,1.5326125475736894,8.182297960881899,3.411339830211172
1766,1.5193655426857748,6.3679675835955445,4.181478998707401
1767,1.5259399572677779,8.239851195999249,3.406171736681637
1768,1.513719076408282,6.428233807576391,4.1818727166849925
1769,1.5191913660356076,8.314381068196377,3.404061107280645
1771,1.5025655308762125,6.1557141677129605,4.189915405581015
1773,1.50938905152951,8.203300249486228,3.392089192692739
1774,1.5019448805780236,6.41214867279023,4.182846570093023
1775,1.5041145796004627,8.252382764570392,3.3962072676781316
1776,1.4914379003517209,6.394052870532499,4.183136091805187
1777,1.4932551605130029,8.247452041994245,3.395827065629725
1778,1.481257271421578,6.3736652317463784,4.183749355163005
1779,1.4821594176840351,8.179356055314594,3.3924931276502397
1780,1.4701495809877416,6.336261946714505,4.183843238145212
1781,1.4764157740382078,8.33800631225338,3.389283502389414
1783,1.462168074071444,6.195417855865735,4.1924236358294635
1785,1.471544431585962,8.293330795902381,3.377876069069322
1786,1.4632574361871238,6.387149514313762,4.184155037835348
1787,1.4607736651936223,8.373136255476883,3.386987302997725
1788,1.4509378468849425,6.3935753780131215,4.1849141930198135
1789,1.454525871414921,8.329037453715973,3.3829130588839496
1790,1.4429005950449008,6.466741797059271,4.185489552783077
1791,1.4467557961499287,8.396128944133206,3.3774651407729346
1792,1.434985654436355,6.482405997269859,4.1855186292493
1793,1.4369251698706087,8.43692173445999,3.3780934843236405
1795,1.4226229641047377,6.189509602735411,4.194074399968302
1797,1.4365751035317451,8.419794670115083,3.364163079749717
1798,1.4286978986164145,6.419169967799757,4.186296441967449
1799,1.4271054140756825,8.409805733876953,3.3705853863809336
1800,1.4155749633216257,6.451665219363198,4.186298200813255
1801,1.418587832294108,8.370055044633526,3.366371835007897
1802,1.4066083819995363,6.421390822473037,4.186649339348359
1803,1.4110263381897328,8.33428157906845,3.360943897156673
